 ,Area,Mean,Min,Max
895,1.000E-4,255,255,255
896,2.000E-4,255,255,255
897,0.002,255,255,255
898,2.000E-4,255,255,255
899,5.000E-4,255,255,255
900,8.667E-4,255,255,255
901,2.556E-4,255,255,255
902,1.000E-4,255,255,255
903,1.000E-4,255,255,255
904,1.333E-4,255,255,255
905,1.333E-4,255,255,255
906,4.444E-5,255,255,255
907,4.000E-4,255,255,255
908,5.556E-5,255,255,255
909,2.222E-4,255,255,255
910,1.556E-4,255,255,255
911,6.667E-5,255,255,255
912,0.003,255,255,255
913,0.002,255,255,255
914,0.003,255,255,255
915,0.002,255,255,255
916,4.444E-5,255,255,255
917,3.333E-4,255,255,255
918,2.444E-4,255,255,255
919,2.667E-4,255,255,255
920,1.333E-4,255,255,255
921,0.002,255,255,255
922,0.003,255,255,255
923,4.444E-5,255,255,255
924,6.667E-5,255,255,255
925,3.111E-4,255,255,255
926,6.667E-5,255,255,255
927,2.333E-4,255,255,255
928,1.444E-4,255,255,255
929,0.001,255,255,255
930,6.667E-5,255,255,255
931,0.002,255,255,255
932,1.778E-4,255,255,255
933,1.778E-4,255,255,255
934,0.002,255,255,255
935,2.889E-4,255,255,255
936,1.444E-4,255,255,255
937,2.333E-4,255,255,255
938,2.444E-4,255,255,255
939,1.556E-4,255,255,255
940,4.444E-5,255,255,255
941,0.003,255,255,255
942,0.002,255,255,255
943,1.778E-4,255,255,255
944,1.000E-4,255,255,255
945,0.002,255,255,255
946,0.002,255,255,255
947,3.222E-4,255,255,255
948,1.222E-4,255,255,255
949,0.002,255,255,255
950,2.111E-4,255,255,255
951,0.003,255,255,255
952,4.444E-5,255,255,255
953,8.889E-5,255,255,255
954,1.556E-4,255,255,255
955,0.002,255,255,255
956,6.667E-5,255,255,255
957,1.111E-5,255,255,255
958,1.889E-4,255,255,255
959,2.222E-4,255,255,255
960,1.111E-5,255,255,255
961,0.002,255,255,255
962,5.556E-5,255,255,255
963,0.002,255,255,255
964,2.000E-4,255,255,255
965,2.000E-4,255,255,255
